Problem,Status,Obj_Value,Iterations,Solver_Time,Julia_Time
chromaticindex1024-7.mps,Optimal,3.000000117974968,9,0.7537326812744141,4.7780116
chromaticindex1024-7.mps,Optimal,3.000000117974968,9,0.7411670684814453,1.0748254
cont1.mps,Optimal,0.008782487181388389,11,2.1124610900878906,3.0391865
cont11.mps,Optimal,61.032412428035855,24,2.9246578216552734,3.2189669
datt256_lp.mps,Optimal,256.00000781710344,5,2.042459487915039,2.5073777
ex10.mps,Optimal,100.00000000139467,7,30.117830276489258,30.2812298
fhnw-binschedule0_lp.mps,Optimal,12632.888790871384,35,2.0464630126953125,2.9908877
fome13.mps,Optimal,9.013116839743392e7,27,1.1422576904296875,1.2843315
graph40-40_lp.mps,Optimal,-299.9999999667509,6,0.6291427612304688,1.189753
irish-electricity.mps,Optimal,2.546254566139877e6,43,6.016353607177734,6.1698882
L1_sixm1000obs.mps,Time Limit,Inf,10,1800.0,1815.724764
L1_sixm250obs.mps,Optimal,4629.462794821827,23,14.228204727172852,15.650113
Linf_520c.mps,Optimal,0.19886847143837216,20,16.001604080200195,17.7093775
neos-3025225_lp.mps,Optimal,0.05257405238986387,15,15.87957763671875,16.4153311
neos-5052403-cygnet.mps,Optimal,179.50037130475576,12,7.55670166015625,7.9676884
neos-5251015_lp.mps,Infeasible,0.0,322,0.0,79.0185636
neos.mps,Optimal,2.25425492204749e8,57,12.647850036621094,14.6469387
neos3.mps,Optimal,27777.77777561731,9,1.6453685760498047,2.0518071
ns1687037.mps,Optimal,3.636033919063376,120,24.273468017578125,24.4042507
ns1688926.mps,Infeasible,0.0,63,0.0,5.1374592
nug08-3rd.mps,Optimal,214.0000000499555,7,1.5433483123779297,1.5778815
pds-100.mps,Optimal,1.0928229967998657e10,37,51.56661605834961,52.4323149
physiciansched3-3.mps,Infeasible,0.0,51,0.0,77.9750656
qap15.mps,Optimal,1040.9940417717373,13,0.38208770751953125,0.4080073
rail4284.mps,Optimal,1054.054495188003,39,34.42575263977051,39.5266133
rmine15_lp.mps,Optimal,-5042.482963243561,32,95.36850166320801,97.2986916
s100.mps,Optimal,-0.1710967587284877,45,14.212200164794922,14.9072691
s250r10.mps,Optimal,-0.1726770419052181,55,7.954792022705078,8.3417588
s82_lp.mps,Optimal,-34.57971081801549,80,169.45955657958984,175.1669302
savsched1.mps,Optimal,217.4035940791655,15,11.042488098144531,15.106692
scpm1_lp.mps,Optimal,413.7820862016699,20,35.193925857543945,39.8140704
self.mps,Optimal,2.2516330999610986e-13,8,1.2912921905517578,1.3597451
square41.mps,Optimal,8.839612486041851,31,1.6023616790771484,2.6417419
stat96v1.mps,Infeasible,0.0,61,0.0,4.2222683
stormG2_1000.mps,Optimal,1.5802591121014548e7,75,40.45211219787598,44.3756612
supportcase10.mps,Optimal,3.3839236661310594,14,9.169078826904297,11.2302173
