Problem,Status,Obj_Value,Iterations,Solver_Time,Julia_Time
chromaticindex1024-7.mps,Optimal,3.0,101658,85.94900012016296,90.7047445
chromaticindex1024-7.mps,Optimal,3.0,101658,82.33100008964539,82.826636
cont1.mps,Optimal,0.008782486087400456,21529,70.6029999256134,71.6531709
cont11.mps,Optimal,61.03241235423195,187440,1382.702999830246,1383.1733175
datt256_lp.mps,Optimal,255.9999999998962,91101,657.4900000095367,658.8596653
ex10.mps,Optimal,99.99999999999983,280627,1795.9950001239777,1796.2183437
fhnw-binschedule0_lp.mps,Optimal,12632.88877914499,73749,16.943000078201294,19.2378135
fome13.mps,Optimal,9.013116837337194e7,40458,3.068000078201294,3.410226
graph40-40_lp.mps,Time Limit,Inf,465893,1800.0,1800.6207609
irish-electricity.mps,Optimal,2.546254557579017e6,39958,13.59600019454956,13.9079398
L1_sixm1000obs.mps,Optimal,17199.149250550872,54418,13.955999851226807,30.8193283
L1_sixm250obs.mps,Optimal,4629.462794758175,7140,2.635999917984009,6.6994109
Linf_520c.mps,Optimal,0.19886846999999996,144299,197.4579999446869,197.9792038
neos-3025225_lp.mps,Optimal,0.052574052028678764,145485,560.3999998569489,561.8298735
neos-5052403-cygnet.mps,Optimal,179.50037100659029,44984,16.574999809265137,17.0744141
neos-5251015_lp.mps,Optimal,0.1058,326,2.9810001850128174,3.9200822
neos.mps,Optimal,2.2542549220475394e8,126677,9.231000185012817,9.8293247
neos3.mps,Optimal,27777.777777777774,67930,15.341999769210815,16.0397403
ns1687037.mps,Optimal,3.6401261806900713,153860,770.5590000152588,770.9186618
ns1688926.mps,Optimal,262.13582413483147,13153,10.57800006866455,10.7634806
nug08-3rd.mps,Optimal,213.99999999915252,18041,14.759999990463257,14.8215457
pds-100.mps,Optimal,1.0928229967999992e10,80507,18.578999996185303,21.0144703
physiciansched3-3.mps,Time Limit,Inf,1011956,1800.0,1800.1630149
qap15.mps,Optimal,1040.9940409590547,32602,5.236000061035156,5.2969898
rail4284.mps,Optimal,1054.054491274843,100345,23.91599988937378,30.0199283
rmine15_lp.mps,Optimal,-5042.48296297557,362792,271.3440001010895,271.8567023
s100.mps,Optimal,-0.17109675893254558,218966,220.09599995613098,221.789221
s250r10.mps,Optimal,-0.17267704190548078,110974,19.915000200271606,21.0842445
s82_lp.mps,Optimal,-34.40230716701095,312764,821.9789998531342,832.0734297
savsched1.mps,Optimal,217.40357142856374,112262,108.76699995994568,110.3055108
scpm1_lp.mps,Optimal,413.782086016241,80237,111.24500012397766,114.9441336
self.mps,Optimal,0.0,9039,9.799999952316284,10.5193369
square41.mps,Optimal,8.839612486542524,1287,2.1570000648498535,3.7636636
stat96v1.mps,Optimal,1.9637773659231585,12010,9.347000122070312,9.9851084
stormG2_1000.mps,Optimal,1.5802591120878043e7,739842,50.236000061035156,57.4883663
supportcase10.mps,Optimal,3.3839236661380045,258242,39.855000019073486,40.4300879
