Problem,Status,Obj_Value,Iterations,Solver_Time,Julia_Time
chromaticindex1024-7.mps,Optimal,3.0,1,2.4670000076293945,6.5847717
chromaticindex1024-7.mps,Optimal,3.0,1,2.440999984741211,2.6314733
cont1.mps,Optimal,0.0087824860168132,330,109.51600003242493,110.2387437
cont11.mps,Optimal,61.032412098039174,808,310.91799998283386,311.1271419
datt256_lp.mps,Optimal,255.99999999999798,206,405.2449998855591,405.8441283
ex10.mps,Optimal,100.0000000000002,11,13.499000072479248,13.7587962
fhnw-binschedule0_lp.mps,Optimal,12632.888779144976,19505,7.311000108718872,8.3882152
fome13.mps,Optimal,9.013116837337387e7,38,1.8280000686645508,2.0561824
graph40-40_lp.mps,Optimal,-300.0,924,95.08599996566772,95.8859274
irish-electricity.mps,Infeasible,0.0,115,0.0,11.9168325
L1_sixm1000obs.mps,Optimal,17199.14925055089,136715,414.44799995422363,429.665246
L1_sixm250obs.mps,Optimal,4629.4627947581375,13194,6.873000144958496,11.0515611
Linf_520c.mps,Optimal,0.19886846999999996,28,28.783999919891357,28.9315917
neos-3025225_lp.mps,Optimal,0.052574052028588725,21,100.64199995994568,101.7807185
neos-5052403-cygnet.mps,Optimal,179.50037100658992,23,29.265000104904175,29.6926278
neos-5251015_lp.mps,Optimal,0.1058,14,12.099999904632568,12.4824051
neos.mps,Optimal,2.2542549220474693e8,61,9.473000049591064,10.1645026
neos3.mps,Optimal,27777.777777777785,14082,2.0820000171661377,2.6608859
ns1687037.mps,Optimal,3.6410889741457737,7523,507.6600000858307,507.8854652
ns1688926.mps,Optimal,262.13583245227346,13594,129.6819999217987,129.84388
nug08-3rd.mps,Optimal,214.00000000039864,4809,11.760999917984009,12.6999835
pds-100.mps,Optimal,1.0928229968e10,104355,35.31400012969971,36.499028
physiciansched3-3.mps,Optimal,2.4326947661587917e6,75638,54.45300006866455,54.8353022
qap15.mps,Optimal,1040.9940409584926,23,1.6989998817443848,1.7291176
rail4284.mps,Optimal,1054.0544912748446,42,27.909000158309937,32.3301983
rmine15_lp.mps,Optimal,-5042.48296297557,94,132.22000002861023,132.6491224
s100.mps,Optimal,-0.1710967589325456,56,19.00100016593933,19.9359465
s250r10.mps,Optimal,-0.1726770419054807,64,7.037999868392944,7.7289163
s82_lp.mps,Optimal,-34.57971081824481,89,186.4409999847412,193.0694987
savsched1.mps,Optimal,217.40357142857135,187921,116.41599988937378,117.6663613
scpm1_lp.mps,Optimal,413.78208601624056,23,54.74500012397766,57.1080283
self.mps,Optimal,0.0,3452,14.287000179290771,14.4302252
square41.mps,Optimal,8.83961248654468,491,2.763000011444092,4.2044636
stat96v1.mps,Optimal,1.9637766833946053,3775,15.845999956130981,16.0944382
stormG2_1000.mps,Optimal,1.5802591120879846e7,49,84.43799996376038,88.8771218
supportcase10.mps,Optimal,3.3839236661380037,22,8.038000106811523,8.1772824
