Problem,Status,Obj_Value,Iterations,Solver_Time,Julia_Time
chromaticindex1024-7.mps,Optimal,3.0000000000000004,0,1.4860000610351562,5.6047629
chromaticindex1024-7.mps,Optimal,3.0000000000000004,0,1.4780001640319824,1.7994525
cont1.mps,Optimal,0.008782486003714639,22,27.4060001373291,28.3320391
cont11.mps,Optimal,61.03241203677485,129,331.9279999732971,332.1431125
datt256_lp.mps,Optimal,256.00000000000097,7,166.14000010490417,166.819174
ex10.mps,Optimal,100.00000000000011,8,15.63100004196167,15.7816697
fhnw-binschedule0_lp.mps,Optimal,12632.888779144974,38,10.332000017166138,11.438931
fome13.mps,Optimal,9.013116837337084e7,24,2.254000186920166,2.4935661
graph40-40_lp.mps,Optimal,-300.0,10,193.82499980926514,194.4921162
irish-electricity.mps,Infeasible,0.0,33,0.0,23.0416014
L1_sixm1000obs.mps,Time Limit,21010.951684837528,14,1800.0,1820.8048145
L1_sixm250obs.mps,Optimal,4629.4627947584,21,8.990000009536743,15.1884585
Linf_520c.mps,Optimal,0.19886846999999996,23,30.477999925613403,32.3381333
neos-3025225_lp.mps,Optimal,0.052574052028592305,18,141.19700002670288,142.4898255
neos-5052403-cygnet.mps,Optimal,179.50037100658983,18,34.33999991416931,34.9338285
neos-5251015_lp.mps,Optimal,0.1058,14,6.563999891281128,7.2964572
neos.mps,Optimal,2.2542549220475453e8,45,15.365000009536743,17.3897674
neos3.mps,Optimal,27777.7777777778,13,11.56000018119812,11.9211773
ns1687037.mps,Time Limit,Inf,105,1800.0,1801.613908
ns1688926.mps,Optimal,262.13583328063163,252,19.82800006866455,19.9873864
nug08-3rd.mps,Optimal,214.00000000039822,8,52.67400002479553,52.7103002
pds-100.mps,Optimal,1.0928229968000004e10,61,165.23600006103516,166.6002173
physiciansched3-3.mps,Optimal,2.4326947661587857e6,42,187.38899993896484,187.66278
qap15.mps,Optimal,1040.994040958501,15,1.7100000381469727,1.7399471
rail4284.mps,Optimal,1054.0544912748435,25,41.71599984169006,46.2425894
rmine15_lp.mps,Optimal,-5042.482962975567,31,215.95000004768372,216.4608929
s100.mps,Optimal,-0.1710967589325457,42,22.97000002861023,23.7679114
s250r10.mps,Optimal,-0.17267704190548067,54,9.460999965667725,10.0842879
s82_lp.mps,Optimal,-34.57971081824482,66,267.4689998626709,274.1175029
savsched1.mps,Optimal,217.4035714285715,15,71.79500007629395,72.8572308
scpm1_lp.mps,Optimal,413.78208601623965,19,80.12899994850159,82.5522338
self.mps,Optimal,0.0,11,5.153000116348267,5.2905136
square41.mps,Optimal,8.839612486545356,24,2.9539999961853027,4.3084943
stat96v1.mps,Optimal,1.9637799450181967,65,115.69000005722046,115.9944444
stormG2_1000.mps,Optimal,1.5802591120879883e7,48,29.837000131607056,34.0738289
supportcase10.mps,Optimal,3.3839236661380045,19,21.569999933242798,21.7024707
